video_id	video_title	date	segment_number	segment_timestamp	segment_url	segment_topic	reference	article_link	segment_name
oOR5D2t4ucs	"Czytamy naturę #105 | Łapacze wilgoci jak z ""Diuny"" - Dziwny grad na Jowiszu - Po co spać?"	2021-11-08T10:07:06Z	1)	00:59	https://www.youtube.com/watch?v=oOR5D2t4ucs&t=59s	pozyskiwaniu czystej, bezpiecznej wody z atmosfery dla miliardów ludzi	Lord, J., Thomas, A., Treat, N., Forkin, M., Bain, R., Dulac, P., ... & Schmaelzle, P. (2021). Global Potential for Harvesting Drinking Water from Air using Solar Energy. Nature 598, 611–617	https://www.nature.com/articles/s41586-021-03900-w	"Łapacze wilgoci jak z ""Diuny"""
oOR5D2t4ucs	"Czytamy naturę #105 | Łapacze wilgoci jak z ""Diuny"" - Dziwny grad na Jowiszu - Po co spać?"	2021-11-08T10:07:06Z	2)	11:17	https://www.youtube.com/watch?v=oOR5D2t4ucs&t=677s	głębokości burz na Jowiszu i dziwnym gradzie, który tam pada	Bolton, S. J., Levin, S., Guillot, T., Li, C., Kaspi, Y., Orton, G., ... & Zhang, Z. (2021). Microwave observations reveal the deep extent and structure of Jupiter’s atmospheric vortices. Science, eabf1015	https://www.science.org/doi/full/10.1126/science.abf1015	Dziwny grad na Jowiszu
oOR5D2t4ucs	"Czytamy naturę #105 | Łapacze wilgoci jak z ""Diuny"" - Dziwny grad na Jowiszu - Po co spać?"	2021-11-08T10:07:06Z	3)	16:52	https://www.youtube.com/watch?v=oOR5D2t4ucs&t=1012s	sposobach, na jakie śpią ssaki, gady, ptaki, mięczaki, meduzy i gąbki.	Anafi, R. C., Kayser, M. S., & Raizen, D. M. (2019). Exploring phylogeny to find the function of sleep. Nature Reviews Neuroscience, 20(2), 109-116.	https://www.nature.com/articles/s41583-018-0098-9	Po co spać?
DKe2eA1vkcE	Czytamy naturę #104 | Komórki w 3D (i w HD) - Drewno dobrze wygotowane - Watahy bakterii	2021-11-01T15:14:50Z	1)	00:57	https://www.youtube.com/watch?v=DKe2eA1vkcE&t=57s	przełomie w rozdzielczości i objętości obrazowania komórek w 3D, dzięki któremu możliwe stało się mapowanie całych komórek z rozdzielczością 4 nanometrów	Xu, C. S., Pang, S., Shtengel, G., Müller, A., Ritter, A. T., Hoffman, H. K., ... & Hess, H. F. (2021). An open-access volume electron microscopy atlas of whole cells and tissues. Nature, 6.10.2021	https://www.nature.com/articles/s41586-021-03992-4	Komórki w 3D (i w HD)
DKe2eA1vkcE	Czytamy naturę #104 | Komórki w 3D (i w HD) - Drewno dobrze wygotowane - Watahy bakterii	2021-11-01T15:14:50Z	2)	07:51	https://www.youtube.com/watch?v=DKe2eA1vkcE&t=471s	technice zmiękczania drewna opierającej się na gotowaniu go przez 2 doby w odpowiednim roztworze, dzięki czemu możliwe jest dowolne go kształtowanie	Xiao, S., Chen, C., Xia, Q., Liu, Y., Yao, Y., Chen, Q., ... & Hu, L. (2021). Lightweight, strong, moldable wood via cell wall engineering as a sustainable structural material. Science, 374(6566), 465-471	https://www.science.org/doi/10.1126/science.abg9556	Drewno dobrze wygotowane
DKe2eA1vkcE	Czytamy naturę #104 | Komórki w 3D (i w HD) - Drewno dobrze wygotowane - Watahy bakterii	2021-11-01T15:14:50Z	3)	15:34	https://www.youtube.com/watch?v=DKe2eA1vkcE&t=934s	"bakteriach z rodzaju Myxococcus, które polują na inne bakterie w ""watahach""."	Seef, S., Herrou, J., de Boissier, P., My, L., Brasseur, G., Robert, D., ... & Mignot, T. (2021). A Tad-like apparatus is required for contact-dependent prey killing in predatory social bacteria. eLife 10: e72409	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8460266/	Watahy bakterii
VdYcuvsPacQ	Czytamy naturę #103 | (Elektro)akupunktura - Chmurne noce na Wenus - Ofiary są fajne!	2021-10-25T10:28:01Z	1)	00:54	https://www.youtube.com/watch?v=VdYcuvsPacQ&t=54s	o poszukiwaniach podstawy fizjologicznej dla akupunktury, a konkretnie kłucia określonego punktu pod kolanem (tzw. ST36) przy łagodzeniu skutków ostrych infekcji	Liu, S., Wang, Z., Su, Y., Qi, L., Yang, W., Fu, M., ... & Ma, Q. (2021). A neuroanatomical basis for electroacupuncture to drive the vagal–adrenal axis. Nature, 13.10.2021.	https://www.nature.com/articles/d41586-021-02714-0	(Elektro)akupunktura
VdYcuvsPacQ	Czytamy naturę #103 | (Elektro)akupunktura - Chmurne noce na Wenus - Ofiary są fajne!	2021-10-25T10:28:01Z	2)	10:21	https://www.youtube.com/watch?v=VdYcuvsPacQ&t=621s	o symulacjach klimatycznych młodej Wenus, które wyjaśniają, czemu my mamy ocean, a ona - nie ma	Turbet, M., Bolmont, E., Chaverot, G., Ehrenreich, D., Leconte, J., & Marcq, E. (2021). Day–night cloud asymmetry prevents early oceans on Venus but not on Earth. Nature, 598(7880), 276-280	https://www.nature.com/articles/s41586-021-03873-w	Chmurne noce na Wenus
VdYcuvsPacQ	Czytamy naturę #103 | (Elektro)akupunktura - Chmurne noce na Wenus - Ofiary są fajne!	2021-10-25T10:28:01Z	3)	18:20	https://www.youtube.com/watch?v=VdYcuvsPacQ&t=1100s	"o efekcie ""szlachetnej ofiary"": gdy tylko dowiadujemy się, że ktoś był ofiarą (kradzieży, oszustwa, gwałtu...), automatycznie uważamy go/ją za bardziej moralną."	Jordan, J., & Kouchaki, M. (2020). Virtuous Victims.Science Advances, 7, 42	https://www.science.org/doi/10.1126/sciadv.abg5902	Ofiary są fajne!
eTKy2-FdU-8	Czytamy naturę #102 | Dron w wirtualnym lesie - Mózg w ultra-HD - Majowie modelują miasta	2021-10-18T08:05:14Z	1)	00:55	https://www.youtube.com/watch?v=eTKy2-FdU-8&t=55s	"szkoleniu ultra-szybkich i -zręcznych dronów w wirtualnej rzeczywistości gdzie nie mogą spowodować zniszczeń, a uczą się zupełnie jak w rzeczywistości ""prawdziwej"""	Loquercio, A., Kaufmann, E., Ranftl, R., Müller, M., Koltun, V., & Scaramuzza, D. (2021). Learning high-speed flight in the wild. Science Robotics, 6(59), eabg5810	https://www.science.org/doi/10.1126/scirobotics.abg5810	Dron w wirtualnym lesie
eTKy2-FdU-8	Czytamy naturę #102 | Dron w wirtualnym lesie - Mózg w ultra-HD - Majowie modelują miasta	2021-10-18T08:05:14Z	2)	08:25	https://www.youtube.com/watch?v=eTKy2-FdU-8&t=505s	o BRAIN Initiative Cell Census Network (BICCN) - gigantycznym przedsięwzięciu mającym rzucić nowe światło ma mózg: myszy, marmozety - i człowieka	Adkins, R. S., Aldridge, A. I., Allen, S., Ament, S. A., An, X., Armand, E., ... & Mitra, P. P. (2020). A multimodal cell census and atlas of the mammalian primary motor cortex. Nature 598, 86–102 (2021)	https://www.nature.com/articles/s41586-021-03950-0	Mózg w ultra-HD
eTKy2-FdU-8	Czytamy naturę #102 | Dron w wirtualnym lesie - Mózg w ultra-HD - Majowie modelują miasta	2021-10-18T08:05:14Z	3)	17:16	https://www.youtube.com/watch?v=eTKy2-FdU-8&t=1036s	o przedziwnym odkryciu archeologicznym w majańskim mieście Tikal	Houston, S., Ramírez, E. R., Garrison, T. G., Stuart, D., Ayala, H. E., & Rosales, P. (2021). A Teotihuacan complex at the Classic Maya city of Tikal, Guatemala. Antiquity, 28.09.2021 1-9	https://www.cambridge.org/core/journals/antiquity/article/teotihuacan-complex-at-the-classic-maya-city-of-tikal-guatemala/1ABD72745DB20D55493B1A47CF267E77	Majowie modelują miasta
otmiUs2o6fY	Czytamy naturę #101 | Saudyjskie wielbłądy - Prognoza na już - Dzieciaki znalazły pingwina-olbrzyma	2021-10-11T08:39:13Z	1)	00:49	https://www.youtube.com/watch?v=otmiUs2o6fY&t=49s	realistycznych rzeźbach wielbłądów w skali naturalnej, znalezionych na saudyjskiej pustyni	Guagnin, M., Charloux, G., AlSharekh, A. M., Crassard, R., Hilbert, Y. H., Andreae, M. O., ... & AlAli, Y. (2021). Life-sized Neolithic camel sculptures in Arabia: A scientific assessment of the craftsmanship and age of the Camel Site reliefs. Journal of Archaeological Science: Reports, 103165.	https://www.sciencedirect.com/science/article/abs/pii/S2352409X21003771	Saudyjskie wielbłądy
otmiUs2o6fY	Czytamy naturę #101 | Saudyjskie wielbłądy - Prognoza na już - Dzieciaki znalazły pingwina-olbrzyma	2021-10-11T08:39:13Z	2)	06:35	https://www.youtube.com/watch?v=otmiUs2o6fY&t=395s	prognozowaniu pogody w skali najbliższych 2 godzin, za to bardzo szczegółowo	Ravuri, S., Lenc, K., Willson, M., Kangin, D., Lam, R., Mirowski, P., ... & Mohamed, S. (2021). Skillful Precipitation Nowcasting using Deep Generative Models of Radar. Nature 597, 672–677 (2021).	https://www.nature.com/articles/s41586-021-03854-z	Prognoza na już
otmiUs2o6fY	Czytamy naturę #101 | Saudyjskie wielbłądy - Prognoza na już - Dzieciaki znalazły pingwina-olbrzyma	2021-10-11T08:39:13Z	3)	14:34	https://www.youtube.com/watch?v=otmiUs2o6fY&t=874s	pięknej skamieniałości znalezionej w Nowej Zelandii przez wycieczkę szkolną.	Giovanardi, S., Ksepka, D. T., & Thomas, D. B. (2021). A giant Oligocene fossil penguin from the North Island of New Zealand. Journal of Vertebrate Paleontology, e1953047.	https://www.tandfonline.com/doi/abs/10.1080/02724634.2021.1953047	Dzieciaki znalazły pingwina-olbrzyma
_7Rp4qTPEro	Czytamy naturę #99 | Neuroziarenka - Druga ciemna energia - Życie i śmierć mamuta włochatego	2021-09-27T08:50:34Z	1)	00:57	https://www.youtube.com/watch?v=_7Rp4qTPEro&t=57s	nowej metodzie odczytywania aktywności mózgu - i pobudzania go	Lee, J., Leung, V., Lee, A. H., Huang, J., Asbeck, P., Mercier, P. P., ... & Nurmikko, A. (2021). Neural recording and stimulation using wireless networks of microimplants. Nature Electronics, 1-11.	https://www.nature.com/articles/s41928-021-00631-8	Neuroziarenka
_7Rp4qTPEro	Czytamy naturę #99 | Neuroziarenka - Druga ciemna energia - Życie i śmierć mamuta włochatego	2021-09-27T08:50:34Z	2)	06:30	https://www.youtube.com/watch?v=_7Rp4qTPEro&t=390s	przypuszczeniu, że ciemna energia napędzająca ekspansję Wszechświata to  w gruncie rzeczy dwie różne energie	Hill, J. C., Calabrese, E., Aiola, S., Battaglia, N., Bolliet, B., Choi, S. K., ... & Xu, Z. (2021). The Atacama Cosmology Telescope: Constraints on Pre-Recombination Early Dark Energy. arXiv preprint arXiv:2109.04451.	https://journals.aps.org/prd/abstract/10.1103/PhysRevD.105.123536	Druga ciemna energia
_7Rp4qTPEro	Czytamy naturę #99 | Neuroziarenka - Druga ciemna energia - Życie i śmierć mamuta włochatego	2021-09-27T08:50:34Z	3)	15:38	https://www.youtube.com/watch?v=_7Rp4qTPEro&t=938s	narodzinach, młodości, dorosłości i śmierci mamuta - pewnego bardzo konkretnego mamuta włochatego.	Wooller, M. J., Bataille, C., Druckenmiller, P., Erickson, G. M., Groves, P., Haubenstock, N., ... & Willis, A. D. (2021). Lifetime mobility of an Arctic woolly mammoth. Science, 373(6556), 806-808.	https://www.science.org/doi/full/10.1126/science.abg1134	Życie i śmierć mamuta włochatego
_1VvJHVlJcQ	Czytamy naturę #98 | Kiedy gwiazdy zjadają planety - Muchy w samotności - Skośność chińskich dachów	2021-09-20T09:50:21Z	1)	00:51	https://www.youtube.com/watch?v=_1VvJHVlJcQ&t=51s	Jak często gwiazdy zjadają planety i po czym można to poznać?	Spina, L., Sharma, P., Meléndez, J., Bedell, M., Casey, A. R., Carlos, M., ... & Vallenari, A. (2021). Chemical evidence for planetary ingestion in a quarter of Sun-like stars. Nature Astronomy.	https://www.nature.com/articles/s41550-021-01451-8	Kiedy gwiazdy zjadają planety
_1VvJHVlJcQ	Czytamy naturę #98 | Kiedy gwiazdy zjadają planety - Muchy w samotności - Skośność chińskich dachów	2021-09-20T09:50:21Z	2)	07:54	https://www.youtube.com/watch?v=_1VvJHVlJcQ&t=474s	Jak muchy reagują na samotność (zwłaszcza ze względu na sen i jedzenie)?	Li, W., Wang, Z., Syed, S., Lyu, C., Lincoln, S., O’Neil, J., ... & Young, M. W. (2021). Chronic social isolation signals starvation and reduces sleep in Drosophila. Nature 597, 239–244 (2021).	https://www.nature.com/articles/s41586-021-03837-0	Muchy w samotności
_1VvJHVlJcQ	Czytamy naturę #98 | Kiedy gwiazdy zjadają planety - Muchy w samotności - Skośność chińskich dachów	2021-09-20T09:50:21Z	3)	13:00	https://www.youtube.com/watch?v=_1VvJHVlJcQ&t=780s	Jak chińska architektura dopasowywała się do zmian klimatu w skali tysiąca lat?	Li, S., Ding, K., Ding, A., He, L., Huang, X., Ge, Q., & Fu, C. (2021). Change of extreme snow events shaped the roof of traditional Chinese architecture in the past millennium. Science Advances, 7(37), eabh2601.	https://www.science.org/doi/full/10.1126/sciadv.abh2601	Skośność chińskich dachów
zPwSkyWNjqg	Czytamy naturę #97 | Akrobatyczne wiewiórki - Sejsmologia pierścieni - 2 muzułmanów wchodzi do baru	2021-09-13T09:06:37Z	1)	00:30	https://www.youtube.com/watch?v=zPwSkyWNjqg&t=30s	badaniach nad sposobami wiewiórek na bezpieczne skakanie po cienkich, elastycznych gałęziach	Hunt, N. H., Jinn, J., Jacobs, L. F., & Full, R. J. (2021). Acrobatic squirrels learn to leap and land on tree branches without falling. Science, 373(6555), 697-700	https://www.science.org/doi/10.1126/science.abe5753	Akrobatyczne wiewiórki
zPwSkyWNjqg	Czytamy naturę #97 | Akrobatyczne wiewiórki - Sejsmologia pierścieni - 2 muzułmanów wchodzi do baru	2021-09-13T09:06:37Z	2)	09:26	https://www.youtube.com/watch?v=zPwSkyWNjqg&t=566s	delikatnych zmarszczkach na pierścieniach Saturna wywoływanych przez drgania wnętrza tej planety	Mankovich, C., & Fuller, J. (2021). A diffuse core in Saturn revealed by ring seismology. arXiv preprint arXiv:2104.13385	https://www.nature.com/articles/s41550-021-01448-3	Sejsmologia pierścieni
zPwSkyWNjqg	Czytamy naturę #97 | Akrobatyczne wiewiórki - Sejsmologia pierścieni - 2 muzułmanów wchodzi do baru	2021-09-13T09:06:37Z	3)	17:12	https://www.youtube.com/watch?v=zPwSkyWNjqg&t=1032s	uprzedzeniach rasowych i religijnych sztucznej inteligencji	Abid, A., Farooqi, M., & Zou, J. (2021). Large language models associate Muslims with violence. Nature Machine Intelligence, 3(6), 461-463	https://www.nature.com/articles/s42256-021-00359-2	2 muzułmanów wchodzi do baru
FwiKUQv44ec	Czytamy naturę #96 | Wyginięcie dinozaurów dzień po dniu - Zaufaj komputerowi - Kiedy rosną drzewa	2021-09-06T08:58:45Z	1)	00:22	https://www.youtube.com/watch?v=FwiKUQv44ec&t=22s	o tym, w jaki sposób modeluje się skutki uderzenia o Ziemię asteroidy w skali godzin, dni, tygodni, miesięcy i lat: zmiany pogodowe i klimatyczne, pożary, a nawet globalne zakwity glonów	Brugger, J., Feulner, G., Hofmann, M., & Petri, S. (2021). A pronounced spike in ocean productivity triggered by the Chicxulub impact. Geophysical Research Letters, e2020GL092260.	https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GL092260	Wyginięcie dinozaurów dzień po dniu
FwiKUQv44ec	Czytamy naturę #96 | Wyginięcie dinozaurów dzień po dniu - Zaufaj komputerowi - Kiedy rosną drzewa	2021-09-06T08:58:45Z	2)	08:17	https://www.youtube.com/watch?v=FwiKUQv44ec&t=497s	"o próbach przekonania lekarzy, żeby leczyli pacjentów na sposób ""wymyślony"" przez algorytm"	McIntosh, C., Conroy, L., Tjong, M. C., Craig, T., Bayley, A., Catton, C., ... & Purdie, T. G. (2021). Clinical integration of machine learning for curative-intent radiation treatment of patients with prostate cancer. Nature Medicine, 27(6), 999-1005.	https://www.nature.com/articles/s41591-021-01359-w	Zaufaj komputerowi
FwiKUQv44ec	Czytamy naturę #96 | Wyginięcie dinozaurów dzień po dniu - Zaufaj komputerowi - Kiedy rosną drzewa	2021-09-06T08:58:45Z	3)	16:39	https://www.youtube.com/watch?v=FwiKUQv44ec&t=999s	o tym, o której porze dnia drzewa rosną najszybciej, dlaczego jest to tuż przed wschodem słońca i jakie ulubione pory mają poszczególne gatunki drzew.	Zweifel, R., Sterck, F., Braun, S., Buchmann, N., Eugster, W., Gessler, A., ... & Etzold, S. (2021). Why trees grow at night. New Phytologist 231: 2174–2185.	https://nph.onlinelibrary.wiley.com/doi/full/10.1111/nph.17552	Kiedy rosną drzewa
czVE9OYY0fo	Czytamy naturę #95 | Dlaczego jesteś głodny? - Ogon ciemnej materii - Nadmuchiwane origami	2021-05-03T09:15:12Z	1)	01:03	https://www.youtube.com/watch?v=czVE9OYY0fo&t=63s	badaniach nad tym, co sprawia, że czujemy głód i po czym poznać, ile zjemy w ciągu najbliższych 24 godzin	Wyatt, P., Berry, S. E., Finlayson, G., O’Driscoll, R., Hadjigeorgiou, G., Drew, D. A., ... & Valdes, A. M. (2021). Postprandial glycaemic dips predict appetite and energy intake in healthy individuals. Nature Metabolism, 1-7	https://www.nature.com/articles/s42255-021-00383-x	Dlaczego jesteś głodny?
czVE9OYY0fo	Czytamy naturę #95 | Dlaczego jesteś głodny? - Ogon ciemnej materii - Nadmuchiwane origami	2021-05-03T09:15:12Z	2)	11:29	https://www.youtube.com/watch?v=czVE9OYY0fo&t=689s	ogonie ciemnej materii, który ciągnie się za Wielkim Obłokiem Magellana	Conroy, C., Naidu, R. P., Garavito-Camargo, N., Besla, G., Zaritsky, D., Bonaca, A., & Johnson, B. D. (2021). All-sky dynamical response of the Galactic halo to the Large Magellanic Cloud. Nature, 592(7855), 534-536	https://www.nature.com/articles/s41586-021-03385-7	Ogon ciemnej materii
czVE9OYY0fo	Czytamy naturę #95 | Dlaczego jesteś głodny? - Ogon ciemnej materii - Nadmuchiwane origami	2021-05-03T09:15:12Z	3)	18:18	https://www.youtube.com/watch?v=czVE9OYY0fo&t=1098s	tworzeniu nadmuchiwanych struktur o dowolnym kształcie inspirowanym origami.	Melancon, D., Gorissen, B., García-Mora, C. J., Hoberman, C., & Bertoldi, K. (2021). Multistable inflatable origami structures at the metre scale. Nature, 592(7855), 545-550	https://www.nature.com/articles/s41586-021-03407-4	Nadmuchiwane origami
Xj6TjiivTkE	Czytamy naturę #94 | Makaki samoświadome? - Filtrujemy wszystko! - Kreatywna destrukcja	2021-04-26T06:40:46Z	1)	00:57	https://www.youtube.com/watch?v=Xj6TjiivTkE&t=57s	badaniach nad samoświadomością u makaków, przeprowadzone w oparciu o ciekawy eksperyment, który u ludzi pozwala na odróżnienie zjawisk uświadomionych od nieuświadomionych	Ben-Haim, M. S., Dal Monte, O., Fagan, N. A., Dunham, Y., Hassin, R. R., Chang, S. W., & Santos, L. R. (2021). Disentangling perceptual awareness from nonconscious processing in rhesus monkeys (Macaca mulatta). Proceedings of the National Academy of Sciences, 118(15)	https://www.pnas.org/content/118/15/e2017543118	Makaki samoświadome?
Xj6TjiivTkE	Czytamy naturę #94 | Makaki samoświadome? - Filtrujemy wszystko! - Kreatywna destrukcja	2021-04-26T06:40:46Z	2)	11:50	https://www.youtube.com/watch?v=Xj6TjiivTkE&t=710s	jednoczesnym odfiltrowaniu soli i metali ciężkich z wody morskiej - niby nic, a coś	Uliana, A. A., Bui, N. T., Kamcev, J., Taylor, M. K., Urban, J. J., & Long, J. R. (2021). Ion-capture electrodialysis using multifunctional adsorptive membranes. Science, 372(6539), 296-299	https://science.sciencemag.org/content/372/6539/296	Filtrujemy wszystko!
Xj6TjiivTkE	Czytamy naturę #94 | Makaki samoświadome? - Filtrujemy wszystko! - Kreatywna destrukcja	2021-04-26T06:40:46Z	3)	17:29	https://www.youtube.com/watch?v=Xj6TjiivTkE&t=1049s	roli artykułów przeglądowych w nauce, czyli o tym, jak jednym artykułem rozwalić dziesiątki innych.	McMahan, P., & McFarland, D. A. (2021). Creative Destruction: The Structural Consequences of Scientific Curation. American Sociological Review, 86(2), 341-376.	https://journals.sagepub.com/doi/pdf/10.1177/0003122421996323	Kreatywna destrukcja
